name,description,link_url,image_url
Dark Sky Wall Pack with Motion Sensor,"LED Wall Packs are designed and engineered as maintenance free, energy-efficient alternatives to traditional fluorescent,high &low pressure sodium, metal halide, induction, and other types of light sources.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-WALL-PACK/DarkSkyWallPackwithMotionSensor.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
Dark Sky Wall Pack with Battery Backup,"LED Wall Packs are designed and engineered as maintenance free, energy-efficient alternatives to traditional fluorescent,high &low pressure sodium, metal halide, induction, and other types of light sources.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-WALL-PACK/DarkSkyWallPackwithBatteryBackup.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
SUPERB AC LED RGBW Wall Washer,"The SUPERB AC 120-277V LED RGBW linear luminaire features our highest quality integrated (4-in-1 SMD ) RGBW led chips for near seamless blending of light and color as close to the source as possible. Designed for silky smooth Landscape and Facade lighting. Choose from a selection of factory set beam angles, customizing the perfect solution for Wall Grazing / Washing. Select from a range of factory pre - set, warm through cool white CCT options as monochrome, or for customizing the W in RGBW. The Luminaire body utilizes #6063 aluminum alloy molding, and anodizing surface treatment. IP 66 rated for exterior. Lamp lens is high strength glass. On/off control as well as DMX512 color changing function available.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LEDWallWasher/SUPERBACLEDRGBWWallWasher.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
VEGA DC Medium LED RGBW Wall Washer,"The VEGA DC medium LED RGBW linear luminaire is DC 24V, designed for exterior Landscape and Facade lighting. Choose from a selection of available distribution / beam angles, customizing the perfect solution for Grazing / Wall Washing. A range of White CCT (monochrome) is available to choose from. Chosen White CCT as well as chosen beam angle will be set at the factory. The Luminaire body utilizes #6063 aluminum alloy molding, with an anodizing surface treatment. The lamp lens is high strength glass. On/off control as well as DMX512 color changing function available.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LEDWallWasher/VEGADCMediumLEDRGBWWallWasher.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
VEGA DC Small LED Wall Washer,"The VEGA DC small LED linear luminaire is DC 24V, designed for exterior Landscape and Facade lighting. Choose from a selection of available distribution / beam angles, customizing the perfect solution for Grazing / Wall Washing. A range of White CCT (monochrome) is available to choose from. Chosen White CCT as well as chosen beam angle will be set at the factory. The Luminaire body utilizes #6063 aluminum alloy molding, with an anodizing surface treatment. The lamp lens is high strength glass.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LEDWallWasher/VEGADCSmallLEDWallWasher.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
VEGA AC LED RGBW Wall Washer,"The VEGA AC LED RGBW linear luminaire is AC 120-277V, designed for exterior Landscape and Facade lighting. Choose from a selection of available distribution / beam angles, customizing the perfect solution for Grazing / Wall Washing. A range of White CCT (monochrome) is available to choose from. Chosen White CCT as well as chosen beam angle will be set at the factory. The Luminaire body utilizes #6063 aluminum alloy molding, with an anodizing surface treatment. The lamp lens is high strength glass. On/off control as well as DMX512 color changing function available.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LEDWallWasher/VEGAACLEDRGBWWallWasher.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
MAX LED Luminaire,The robust MAX luminaire features a sophisticated mechanical design with a die-cast aluminum housing and heatsink and is finished with corrosion resistant polyester powder coat. Each PCB is mounted with a TVS (Transient Voltage Suppressors) to protect the LEDs from voltage transients. High-uniformity LED optics are constructed of durable optical polycarbonate that is impact and UV resistant. Various optical lenses are available for virtually any applications. #designer #post top #achitectural #Eunike #LED #Mounting #arm # side entry # twin arm #precise optical lens,https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/MAXLEDLuminaire.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
MT Area Light,"The MT LED area light is a universal and scalable outdoor LED luminaire. The MT LED area light can be customized for virtually any type of outdoor lighting application by applying one of several different mounting options to a universal body to create an Area, Flood or Wall Pack luminaire. Four installation methods including Trunnion/Yoke, Slip fitter and Pole mount. The MT LED area light can be customized for standard on off wall switching, on/off motion sensor switching or multi-level motion sensor switching. The MT LED area light also comes standard with 1-10V dimming.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/MTLEDAreaLight100W150W200W.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
MT Area Light With Photocell,"The MT LED area light is a universal and scalable outdoor LED luminaire. The MT LED area light can be customized for virtually any type of outdoor lighting application by applying one of several different mounting options to a universal body to create an Area, Flood or Wall Pack luminaire. Four installation methods including Trunnion/Yoke, Slip fitter and Pole mount. The MT LED area light can be customized for standard on off wall switching, on/off motion sensor switching or multi-level motion sensor switching. The MT LED area light also comes standard with 1-10V dimming.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/MTLEDAreaLight100W150W200WWithPhotocell.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
MT Area Light With Wattstopper Motion Sensor,"The MT LED area light is a universal and scalable outdoor LED luminaire. The MT LED area light can be customized for virtually any type of outdoor lighting application by applying one of several different mounting options to a universal body to create an Area, Flood or Wall Pack luminaire. Four installation methods including Trunnion/Yoke, Slip fitter and Pole mount. The MT LED area light can be customized for standard on off wall switching, on/off motion sensor switching or multi-level motion sensor switching. The MT LED area light also comes standard with 1-10V dimming.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/MTLEDAreaLight100W150W200WWithMotionSenso.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
MT Area Light With 480V Photocell,"The MT LED area light is a universal and scalable outdoor LED luminaire. The MT LED area light can be customized for virtually any type of outdoor lighting application by applying one of several different mounting options to a universal body to create an Area, Flood or Wall Pack luminaire. Four installation methods including Trunnion/Yoke, Slip fitter and Pole mount. The MT LED area light can be customized for standard on off wall switching, on/off motion sensor switching or multi-level motion sensor switching. The MT LED area light also comes standard with 1-10V dimming.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/MTLEDAreaLight100W150W200WWith480VPC.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
MT Area Light With 7 Pin Receptacle,"The MT LED area light is a universal and scalable outdoor LED luminaire. The MT LED area light can be customized for virtually any type of outdoor lighting application by applying one of several different mounting options to a universal body to create an Area, Flood or Wall Pack luminaire. Four installation methods including Trunnion/Yoke, Slip fitter and Pole mount. The MT LED area light can be customized for standard on off wall switching, on/off motion sensor switching or multi-level motion sensor switching. The MT LED area light also comes standard with 1-10V dimming.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/MTLEDAreaLight100W150W200WWith480VPC-copy.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
SMT Area Light,"The SMT LED series distills the benefits of the latest in LED technology into a high performance, high efficacy,long-life luminaire. The outstanding photometric performance results in sites with excellent uniformity, greater pole spacing and lower power density. It is a better alternative for traditional street and area lighting with quick payback and improved performance. It is widely be used for Roadway, parking lots, walkways and general area spaces.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/SMALLMTAREALIGHT.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
SMT Area Light With 7 Pin Receptacle,"The SMT LED series distills the benefits of the latest in LED technology into a high performance, high efficacy,long-life luminaire. The outstanding photometric performance results in sites with excellent uniformity, greater pole spacing and lower power density. It is a better alternative for traditional street and area lighting with quick payback and improved performance. It is widely be used for Roadway, parking lots, walkways and general area spaces.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/SmallMTAreaLightWith7PinReceptacle.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
SMT Area Light With 480V Photocell,"The SMT LED series distills the benefits of the latest in LED technology into a high performance, high efficacy,long-life luminaire. The outstanding photometric performance results in sites with excellent uniformity, greater pole spacing and lower power density. It is a better alternative for traditional street and area lighting with quick payback and improved performance. It is widely be used for Roadway, parking lots, walkways and general area spaces.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/SmallMTAreaLightWith480VPhotocell.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
SMT Area Light With Photocell,"The SMT LED series distills the benefits of the latest in LED technology into a high performance, high efficacy,long-life luminaire. The outstanding photometric performance results in sites with excellent uniformity, greater pole spacing and lower power density. It is a better alternative for traditional street and area lighting with quick payback and improved performance. It is widely be used for Roadway, parking lots, walkways and general area spaces.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/SmallMTAreaLightWithPhotocell.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
SMT Area Light With Wattstopper Motion Sensor,"The SMT LED series distills the benefits of the latest in LED technology into a high performance, high efficacy,long-life luminaire. The outstanding photometric performance results in sites with excellent uniformity, greater pole spacing and lower power density. It is a better alternative for traditional street and area lighting with quick payback and improved performance. It is widely be used for Roadway, parking lots, walkways and general area spaces.",https://www.abovealllighting.com/product/LED-OUT-DOOR-FIXTURES/LED-Area-Light/SmallMTAreaLightwithMotionSensor.html,https://www.abovealllighting.com/Uploads/202301/MPT500x500.png
