name,description,link_url,image_url,manufacturer_id
36″ Wide Sanctuary Pendant | 159085,no description available.,https://2ndave.com/product/36-wide-sanctuary-pendant-159085/,https://2ndave.com/wp-content/uploads/2022/12/159085.jpg,1261
36″W Calandra 6 LT Chandelier | 115167,"Designed to add character and warmth to any interior, Calandra features six faux Amber candlelights with steel bobeches and spiked arms in a stunning Gilded Tobacco finish. The frame and hardware are accentuated with scrolls, medallions and Gothic styled accents in a matching finish. Custom crafted in the USA, this chandelier is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options. This ceiling fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/36w-calandra-6-lt-chandelier-115167/,https://2ndave.com/wp-content/uploads/2022/12/115167.jpg,1261
36″W Calandra 6 LT Chandelier | 167203,"Calandara integrates a rich charm and artistic look. Floral medallions accentuate this stunning steel chandelier, which is adorned with six exquisite faux candlelights perched on bobeches with Gothic styled spears. The fixture is enhanced with sturdy, detailed hardware and a scrolled finial featured in a handsome Golden Bronze finish. The fixture is ideal for entryways, dining areas, and other rooms in a variety of residential and commercial settings. The chandelier is handcrafted by our artisans in the USA. Options include dimmable energy efficient lamping, as well as custom sizes, styles and colors. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/36w-calandra-6-lt-chandelier-167203/,https://2ndave.com/wp-content/uploads/2022/12/167203.jpg,1261
36″W Ceres Semi-Flushmount | 140733,"For a sophisticated, artistic look that will add warmth and flair to any space. Ceres is designed with stunning Travertine Idalight and complemented with decorative scrolled arms and hardware finished in Gilded Tobacco. The fixture is perfect for enhancing corridors, lobbies, living rooms and other areas in both residential and commercial environments. Handcrafted by master artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade colors, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/36w-ceres-semi-flushmount-140733/,https://2ndave.com/wp-content/uploads/2022/12/140733.jpg,1261
36″W Chartres Pendant | 154184,no description available.,https://2ndave.com/product/36w-chartres-pendant-154184/,https://2ndave.com/wp-content/uploads/2022/12/154184.jpg,1261
36″W Chauncey Flushmount | 185249,"Geometric shapes are juxtaposed for an innovative, superior level of aesthetics and optics. The hexagon profile features 6 Clear Seeded Glass panels which are complemented with a sturdy Craftsman Brown finished frame. The fixture is enhanced with a round Clear Glass Mirror on the inside top above the light cluster and a Clear Seeded Glass bottom diffuser. Custom crafted in our manufacturing facility in Yorkville, NY. Custom sizes, styles and finishes are available, as well as dimmable energy efficient lamping options. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/36w-chauncey-flushmount-185249/,https://2ndave.com/wp-content/uploads/2022/12/185249.jpg,1261
36″W Cheal 8 LT Chandelier | 146054,"Elevate lighting elegance and grace. The Cheal chandelier features 8 arms and delicate bobeches in an Antique Brass Matte finish while Ivory faux candlelights provide beautiful ambient lighting. The overall height ranges from 41 to 136 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting needs. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Candlelight colors, metal finishes and fixture sizes can be customized to your needs.",https://2ndave.com/product/36w-cheal-8-lt-chandelier-146054/,https://2ndave.com/wp-content/uploads/2022/12/146054.jpg,1261
36″W Church Pendant | 122598,"Offering a dramatic inspirational profile and elaborate design. The Church pendant evokes a heavenly glow from Clear Water Glass featured in a hexagonal cylindrical-styled frame that intersects a crown-shaped hexagonal shade. The fixture is accented with a Saltire patterned border offered in a Mahogany Bronze finish that matches the look of the handsome hardware. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Special sizes, finishes and diffuser colors available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/36w-church-pendant-122598/,https://2ndave.com/wp-content/uploads/2022/12/122598.jpg,1261
36″W Church Pendant | 191693,"Offering a dramatic inspirational profile and elaborate design. The Church pendant evokes a heavenly glow from Clear Water Glass featured in a hexagonal cylindrical-styled frame that intersects a crown-shaped hexagonal shade, creating a three-tiered design. Each tier is accented with a Saltire patterned border offered in a Goldtastic Powder coat finish that matches the look of the handsome hardware. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Special sizes, finishes and diffuser colors available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/36w-church-pendant-191693/,https://2ndave.com/wp-content/uploads/2022/12/191693.jpg,1261
36″W Cilindro 18 LT Cascading Pendant | 166925,no description available.,https://2ndave.com/product/36w-cilindro-18-lt-cascading-pendant-166925/,https://2ndave.com/wp-content/uploads/2022/12/166925.jpg,1261
36″W Cilindro 2 Tier Textrene Pendant | 111521,"Designed for a sophisticated architectural look, this transitional fixture is designed with two tiers featuring curved Cream Linen colored Textrene shades, with a lower diffuser offered in White Idalight. The canopy, decorative trim and hardware are accentuated in a Timeless Bronze finish. Ideal for a conference room, foyer, lobby or other large spaces, this fixture is custom crafted in the USA. Custom sizes, styles, colors and dimmable energy efficient lamping options are offered. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/36w-cilindro-2-tier-textrene-pendant-111521/,https://2ndave.com/wp-content/uploads/2023/02/111521Z.jpg,1261
36″W Cilindro 2 Tier Textrene Pendant | 145324,"Designed for a sophisticated architectural look, this transitional fixture is designed with two tiers featuring curved Natural Textrene shades, with bottom diffusers offered in White Idalight. The canopy, decorative trim and hardware are accentuated in a Cortez Gold finish. Ideal for a conference room, foyer, lobby or other spaces, this fixture is custom crafted in the USA. Custom sizes, styles, colors and dimmable energy efficient lamping options are offered. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/36w-cilindro-2-tier-textrene-pendant-145324/,https://2ndave.com/wp-content/uploads/2022/12/145324.jpg,1261
36″W Cilindro 2 Tier Textrene Pendant | 167053,"Designed with a curvaceous profile that fits into luxury homes, hotels and other commercial and hospitality locations. This 2 tier pendant defines a distinctive sophisticated aesthetic. The White Textrene shades are complemented with hardware featured in a Oil Rubbed Bronze finish and enhanced with a Statuario Idalight bottom diffuser. The overall height ranges from 24 to 92 inches as the cable length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, NY. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shades.",https://2ndave.com/product/36w-cilindro-2-tier-textrene-pendant-167053/,https://2ndave.com/wp-content/uploads/2022/12/167053.jpg,1261
36″W Cilindro Bahn Flushmount | 184411,"Offering a clean architectural look that will complement the most luxurious interiors, Cilindro Bahn creates soft illumination and sophistication with its elegant neutral palette. Eggshell Textrene is complemented with a Statuario Idalight bottom diffuser. Handcrafted by artisan hands in our manufacturing facility, this 36-inch wide ceiling fixture is enhanced with unique Bronze Metallic finished accents. Matching 30-inch fixture also available. Custom sizes, styles and finishes are available, as well as dimmable energy efficient lamping options. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/36w-cilindro-bahn-flushmount-184411/,https://2ndave.com/wp-content/uploads/2022/12/184411.jpg,1261
36″W Cilindro Bartlett Inverted Pendant | 190118,"Cilindro Bartlett features a two-wheel pulley system with a rope tied-off at a wall cleat. This pendant is designed for a very unique nautical or industrial look. The chains and elaborate structural hardware are featured in a Wrought Iron finish. The diffuser is designed with White Linen and complemented with a Statuario Idalight bottom diffuser. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Available in custom sizes, finishes, and styles. Dimmable energy efficient lamping options are offered. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/36w-cilindro-bartlett-inverted-pendant-190118/,https://2ndave.com/wp-content/uploads/2022/12/190118.jpg,1261
36″W Cilindro Bola Rope Pendant | 186114,no description available.,https://2ndave.com/product/36w-cilindro-bola-rope-pendant-186114/,https://2ndave.com/wp-content/uploads/2022/12/186114.jpg,1261
36″W Cilindro Burlap Textrene Flushmount | 160194,"Offering sophistication with a distinctive luxurious look, this Cilindro fixture reveals a round Natural Burlap Textrene shade complemented with a bottom diffuser featuring Sahara Taupe Idalight. The ceiling fixture is complemented with a steel accents and hardware featured in an Oil Rubbed Bronze finish. This fixture was created by the hands of our artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom designs, styles, sizes and dimmable energy efficient lamping such as LEDs are available. This fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/36w-cilindro-burlap-textrene-flushmount-160194/,https://2ndave.com/wp-content/uploads/2022/12/160194.jpg,1261
